9,53
9,79
9,91
10,14
10,19
10,32
10,53
10,66
10,71
10,114
10,165
10,180
13,27
14,19
14,24
14,53
14,139
14,178
14,180
19,53
19,180
32,66
32,71
32,114
32,154
32,165
40,180
41,47
45,73
45,178
47,113
52,83
52,85
52,119
52,146
52,154
53,79
53,91
53,93
53,127
53,180
59,163
66,71
66,114
66,154
66,165
71,114
71,154
71,165
73,178
79,91
80,90
83,85
83,119
83,146
85,119
85,146
86,159
114,154
114,165
119,146
139,190
178,203
