-6.764575501699936488e-01	5.504736326990990365e-03	3.104858814643475864e-02	4.177588162207038214e-02	1.744262947866471319e-02	1.198100809200855748e-03	0.000000000000000000e+00	3.316784393520996049e-02	8.699724283119825152e-02	1.234571998052560202e-04	1.035123150639902017e-03	4.898802624991899224e-03	2.835051028507608491e-03	4.039035949753972906e-04	5.009310955166389016e-03	4.296179347811656009e-03	5.731488616009384335e-02	2.795693745400619837e-03	1.238643355155142700e-03	9.799119357474588357e-03	1.184082765069137226e-02	5.150421876300432091e-05	1.968819938011676148e-06	6.163426830944418802e-03	3.255512565384755669e-02	1.915726441991017978e-03	0.000000000000000000e+00	4.886901246985844716e-02	7.848455042122049613e-03	0.000000000000000000e+00	1.809984558397225764e-07	1.215197036816427186e-03	1.161608193271749384e-01	5.106254559229502291e-04	1.882360300118474583e-03	2.463267262517072551e-02	1.833841817107617969e-02	4.266392173364889402e-05	1.735922945344441169e-06	1.116283929453784629e-02	2.333976879568550739e-02	2.590992895345628838e-05	1.229773692049788438e-05	2.016012514987355897e-03	1.772337655290231323e-02	4.812157925412216216e-06	1.889217555902573636e-06	4.651475622778993707e-03	5.631050347321684725e-04	1.216497566129326122e-02	6.910391759349295351e-03	2.606668654467462240e-04	8.901245488974926717e-07	4.062107619758329423e-03	1.913116739765492174e-05	6.641262754361285667e-04	1.112013788026691664e-03	9.108863646284222348e-03	8.803949584345982613e-05	1.164117425655438652e-04	3.532530609701300603e-03
1.410588683791441644e-02	-6.025723779211156206e-01	2.493875403480297782e-03	3.550118105911403976e-01	2.976197872294367251e-03	1.802835350256934074e-02	0.000000000000000000e+00	1.118228720923322012e-02	4.096891736778535825e-03	1.524622392920319328e-03	3.326760852949194676e-04	2.221302164100731787e-03	8.851397036698253808e-05	3.079124491130645191e-03	3.987182662540420669e-03	4.926713325651591946e-04	6.727165083233573040e-03	4.293604081465815514e-02	4.275794396722706198e-03	5.023119013385488399e-03	8.423633966704842727e-04	2.211149166535782921e-03	4.581972215736540414e-04	2.391118886254049036e-05	1.766711152067382089e-04	5.579865646240927783e-03	0.000000000000000000e+00	8.780456723547194666e-05	2.631717547909566564e-04	0.000000000000000000e+00	1.805640595457072605e-04	6.582433638905829861e-06	9.955285194557704498e-03	2.621552896260369650e-02	4.405653124057179286e-03	1.513674248822714091e-02	8.226679942905942107e-04	4.390257173772690522e-03	2.467063437324472559e-04	6.860497133997150521e-05	9.166426696010308503e-03	1.005198454305158452e-02	3.120991465581693033e-03	2.442962015390998283e-04	5.911095590812147902e-05	5.372961324678390393e-04	1.329500147371438031e-04	6.810528631724255994e-06	6.396779828904988925e-03	1.213174656110870952e-03	8.672504073099932074e-04	1.394039764108638210e-02	1.407591377066581004e-03	4.038389526697401516e-05	1.442470518276102757e-03	7.019256789767830537e-04	1.041406013365162930e-05	4.222435405518100079e-05	2.108689819223255602e-03	1.423751030019332516e-03	2.215753545621583237e-06
4.406511163859395119e-01	1.381223300389087909e-02	-7.022931955102502677e-01	1.056191056922732574e-02	2.933428675948648260e-03	8.346990355271812281e-03	0.000000000000000000e+00	1.099128646474688102e-02	1.791639700005583091e-02	3.431124931970983049e-04	4.053971831514484835e-03	1.472843906089027315e-03	2.390178802437493966e-04	2.042415203002220618e-03	9.052307261949514919e-03	8.036331439283683504e-04	8.223140222594313084e-03	1.113509509398829742e-02	9.917740574047487906e-03	3.536298886736502153e-03	1.363256359385546577e-04	1.261687136621916306e-03	2.696433361102757321e-03	5.505707069729658121e-03	3.665851301888311794e-04	1.758944933119593532e-02	0.000000000000000000e+00	1.548538466894244271e-02	1.228979515151716225e-05	0.000000000000000000e+00	6.879596164934279534e-04	7.851447057412463569e-04	1.588630899239625721e-02	4.097873006978410178e-03	1.848514032137971164e-02	7.660184973318966660e-03	8.700207918381521713e-05	2.900743309900824952e-03	2.734013811919536359e-03	1.386873499634268085e-02	5.753534588080650320e-05	1.594813594094963375e-03	7.901136674309520991e-03	8.956424161083782103e-04	1.311352281788978013e-05	1.399889154001393045e-04	3.052946204262560817e-03	1.665416659102794336e-03	1.847171245226402218e-03	1.897574328485614539e-03	2.049161089328288026e-05	3.137252699300476563e-03	1.490535858724303551e-03	1.863949063313537300e-03	1.542284148364238532e-04	1.370127467092286571e-03	1.283767563042098299e-04	9.217992786694443740e-07	6.403126041089793980e-04	7.829117758115502687e-03	3.126356776951227478e-04
7.071238678231180075e-02	2.345032143354321974e-01	1.259677407339038864e-03	-9.416331964895500173e-01	1.424211948127897427e-02	9.045610226737295541e-04	0.000000000000000000e+00	7.770897582413949234e-02	1.401519802334667310e-02	2.378057446665288567e-04	2.517431798430931275e-04	1.882308096839348938e-02	1.088670435646272661e-03	2.517993263028638312e-04	3.800785466024523326e-03	4.642377679988519100e-03	3.136336403852403587e-02	3.674624832650538828e-03	8.977890023869466172e-04	2.932587476390518394e-02	1.091604642246196905e-03	7.978707441097974755e-07	1.298940959102825474e-05	1.963111098960650114e-02	1.059962972396281402e-04	4.395676784678977235e-07	0.000000000000000000e+00	1.883805572788354796e-02	3.541777783871691266e-04	0.000000000000000000e+00	7.239938233588903058e-07	5.173792840179981985e-03	5.018082214213302056e-02	1.604261713489797030e-03	1.768057928332670897e-03	1.437414486171061656e-01	1.680081227871849364e-03	3.490684505480364352e-07	1.358125607239395904e-05	3.320088289466972126e-02	2.974384507866846203e-02	1.015401337260843680e-05	2.070480121733980512e-03	5.470224280200679245e-02	2.213282362622465485e-04	0.000000000000000000e+00	6.147298575682985549e-06	7.355255489573522994e-03	5.607446671141770068e-04	1.947574228449828679e-02	4.026680034758383167e-03	1.158159251996877855e-05	7.893989082226871815e-05	2.112234969488559558e-02	5.984030580823480537e-07	9.747246123492431984e-04	4.023022942488911798e-03	4.038491846232642075e-03	1.380205571928823213e-06	1.826700319870929986e-03	6.279564674826277823e-03
5.190588933570387808e-02	3.456229787180555880e-03	6.150737546343940879e-04	2.503856489450658265e-02	-1.864582663922357719e+00	1.121246329949466408e-01	0.000000000000000000e+00	1.205448415843439536e+00	1.969787282411988513e-02	1.629296385624657065e-04	2.836696452225033124e-04	9.077073945554353304e-03	9.602106970908293876e-03	8.580231799082049457e-04	1.553211126724048617e-02	5.740508240029247415e-03	2.960163302203062258e-02	4.271120296292947854e-04	5.651030360538766948e-06	8.976058799696353492e-04	1.156308773651294232e-02	1.090007792604165909e-04	7.203479973198330887e-05	9.188927759148016530e-03	3.829237038090262807e-03	0.000000000000000000e+00	0.000000000000000000e+00	1.626317298795376836e-05	1.709639014479683375e-02	0.000000000000000000e+00	3.619969116794451529e-07	1.709438069255241204e-05	5.991698654282050923e-02	3.221181498581054796e-05	9.905417534281635419e-06	3.786903992615428104e-03	5.431834443074769203e-02	1.525429128894918956e-04	1.795275663475720204e-04	1.673372815613833123e-02	1.525896215726366828e-02	0.000000000000000000e+00	6.478082488345171719e-06	2.209215438135128109e-05	9.708398914350152564e-02	6.270765379487939306e-06	1.119141156302286310e-04	1.298617747574540423e-03	6.997572066604421928e-04	5.417723535653666544e-03	2.636451673337435533e-02	5.107881236678287092e-03	6.784455619468241026e-04	2.404548851627360054e-02	2.713957336089475284e-04	7.867301968067116858e-04	4.645821729687775112e-03	1.295823796308661659e-02	1.547445374740198882e-04	2.611582393158906677e-04	1.904785639412412543e-03
3.048959990311144244e-03	1.790402003013782592e-02	1.496701718876325025e-03	1.359960709950848662e-03	9.588589304395436774e-02	-8.488336801569980050e-01	0.000000000000000000e+00	5.284561537556659028e-01	3.246037388567696801e-04	1.735876772268971991e-03	7.795917469930042606e-05	1.044477908076136890e-03	7.094456107400179748e-05	1.870878995518425111e-02	7.891026894743212450e-03	6.704635300442923600e-04	1.185555307557389741e-03	1.888854238440935973e-02	2.679959915929115959e-03	1.225895153710365960e-05	3.082490508332358099e-04	3.619370252005614519e-03	2.531105308308113488e-03	1.100188955745150330e-03	2.207857949716330318e-05	9.578186178046056015e-03	0.000000000000000000e+00	2.926818907849064889e-05	1.228979515151716225e-05	0.000000000000000000e+00	3.809086646224699125e-04	7.898920366686994817e-06	5.640765901169635284e-03	9.732923789558757879e-03	4.257627415487001514e-03	2.276508078324110900e-05	1.535560886845151185e-03	1.675007287077756243e-02	2.625100853848661916e-03	6.200826006266904958e-03	3.661340192414959425e-06	4.696032086529978652e-03	4.747053889000479168e-06	4.633560469496897957e-06	4.897550411185171360e-05	7.136495030384275469e-03	8.774877169107482512e-04	6.972134395866865441e-05	5.160615967902547514e-03	3.020827289504594617e-06	6.930901839472765119e-04	4.774234131606246850e-02	4.646165072676964984e-03	2.346590218694496500e-03	3.573002603196269444e-03	4.924729730329429397e-04	8.670934188533974010e-06	9.217992786694443740e-07	5.455350621276669303e-03	7.013320779185495827e-05	2.215753545621583237e-06
6.801140814365985027e-03	1.093259780778700271e-02	2.748278152470423272e-03	4.517439432614509150e-03	2.228266541419919311e-01	3.812193923363404457e-01	-1.292470484829163713e+00	4.576409942032051981e-01	1.315065520518220133e-03	1.060816435523256364e-03	4.241431008766176412e-04	2.133769186895170117e-03	6.560534672672241286e-04	5.470051297390742320e-03	2.504568155062866786e-02	1.758412926944036498e-03	5.086629155232024726e-05	2.008517701377176418e-03	7.669086218807942557e-03	8.383815229881612634e-04	9.481571788011037335e-04	1.808685709784273654e-03	4.620940444509624885e-03	1.987496023577505454e-03	3.091425921897179738e-05	9.207003594732746240e-05	0.000000000000000000e+00	1.268196155070826052e-04	7.384736998260680696e-06	0.000000000000000000e+00	3.791669423388464594e-03	5.265946911124664058e-06	1.781770962362454387e-04	9.143679992111104684e-04	1.710861825271952838e-02	1.734666575960921477e-03	6.325102778161741622e-03	3.866933752711074375e-03	1.032306916247801958e-02	5.600984195152932700e-03	6.113130499835690923e-06	5.845345131343840752e-05	7.608465403331972875e-03	1.547278228206999733e-05	6.326523985424686804e-05	2.567647788388342155e-05	3.027153000843890718e-02	1.123852656923175417e-04	2.330954814840623893e-03	1.096846763850379278e-03	2.385273374899634161e-03	1.948040068608238376e-02	9.539602478645480346e-03	4.302421578230502391e-03	7.681633567374427382e-04	4.722399405969033084e-03	6.019818408158238892e-04	9.217992786694443740e-07	5.357693735543705548e-04	1.376435743478285519e-02	1.913648653594898416e-04
2.992404501734102426e-02	3.937039995426854476e-03	6.987125870010243815e-04	4.141945410675405836e-02	3.654660233852970452e-01	1.873499811603216436e-01	0.000000000000000000e+00	-1.140198364006492104e+00	6.476486377472348566e-03	2.300778493713802493e-04	1.715732382903218333e-04	1.871681012604712105e-02	1.494767621091066092e-03	1.331337835775117011e-03	7.637646048259375334e-03	2.456383050891514097e-02	6.673197623240432856e-03	5.299930294670080836e-06	1.262497474096402718e-04	9.794019633635152322e-03	3.924899339309103306e-03	2.235908093063940011e-04	5.510775026493170352e-05	2.618918463735622412e-02	1.104459965226062113e-05	0.000000000000000000e+00	0.000000000000000000e+00	9.514950211921656756e-03	7.869812859911137857e-05	0.000000000000000000e+00	3.619969116794451529e-07	1.658005326413063141e-02	1.293239609324640070e-02	1.517431952223633364e-06	3.969377401177942382e-04	3.783193976766853484e-02	7.580339074409840443e-03	2.991051196595941671e-04	8.593899029420966156e-05	1.217938016483204045e-01	8.005912617164495030e-05	0.000000000000000000e+00	5.872753468942426746e-06	1.573648151807511761e-02	2.254324685945632096e-04	2.560666419377381288e-06	3.558189541816505358e-05	6.692304780638842765e-02	7.854778906538327645e-06	1.562319790902646707e-02	1.060968160249248574e-02	6.075249646989909144e-03	3.873651381114954682e-04	5.591732828467288474e-02	6.573568408415720179e-06	4.679547929202828443e-04	1.217489668532704961e-02	1.854452000458706130e-04	2.070308357893235243e-06	3.671320964408407135e-04	1.184815836519133476e-02
1.981603864488404865e-01	3.641681543803143486e-03	2.875471123465750747e-03	1.885995783388626917e-02	1.507738413698065175e-02	2.905403835446395636e-04	0.000000000000000000e+00	1.635112918756908076e-02	-1.290432884185086726e+00	1.491992434563058480e-04	2.433294500010764819e-02	6.226851183216733712e-03	3.313413879061732122e-03	2.163568735726161679e-04	5.561607704046548153e-03	2.250308551841311271e-03	2.213842164989456018e-02	4.977258067906343772e-04	1.254337768199465245e-06	4.479856765490107008e-03	5.605548403663075316e-03	1.595741488219594951e-06	0.000000000000000000e+00	2.870090667327461899e-04	3.393003388117393770e-01	7.199026118338560168e-03	0.000000000000000000e+00	4.818351282554141357e-01	7.410655977136929896e-03	0.000000000000000000e+00	0.000000000000000000e+00	9.468731055723022421e-05	3.436868502409377163e-02	6.895671782889676210e-06	4.846326001259510843e-06	1.241043062233433952e-03	9.167362624250071854e-03	0.000000000000000000e+00	0.000000000000000000e+00	7.150609954862943100e-04	3.067807525740805924e-02	7.429986612220611578e-06	7.387881384700141973e-04	1.557910594641470419e-03	1.403051843447969578e-02	5.111359454453390243e-07	1.008235275948005515e-06	7.414472458862921261e-04	7.987090624680183741e-04	1.105000393370585490e-02	5.054732794697819852e-03	2.548199689000665564e-05	2.230159545168010411e-07	5.704969747302023487e-04	1.368924566130159828e-04	1.891207153724546765e-03	1.613374801049025174e-03	6.300557540626855815e-03	1.850062787904593160e-04	4.029727457739358147e-05	3.347836830285617037e-03
1.138892668203486842e-02	5.488640614513149579e-02	2.230231205781138711e-03	1.296041308432582459e-02	5.050818795436436658e-03	6.292553299475023287e-02	0.000000000000000000e+00	2.352546009822362866e-02	6.042569359980386884e-03	-6.649246587937223119e-01	7.130914367790752630e-04	1.082086382255879609e-01	9.149601227309289437e-05	4.185244840150583942e-03	5.540995950810893508e-03	6.038884194481030027e-04	4.147385042227215608e-03	2.498998971095904922e-02	6.156163898519245205e-03	5.513803980243957601e-05	5.900780525752302860e-05	5.558620029025229496e-03	5.026781461731714409e-04	3.109202555952867548e-05	3.765199599721867976e-03	8.538440548474770381e-03	0.000000000000000000e+00	1.071163258424409452e-02	4.919538029723659236e-05	0.000000000000000000e+00	8.946495102934858446e-05	6.582433638905829861e-06	1.586167076228737691e-02	1.925922712962296196e-02	9.723893074766164560e-03	5.082843886505050224e-04	1.257837225589284813e-03	1.717986921832234323e-02	7.210382847980992922e-04	2.750393433403823637e-04	9.765905771443395347e-03	2.165289957164276066e-02	1.221114301130121760e-02	1.348841863993233137e-02	1.644195513617096447e-05	9.506804450293510154e-04	4.072095871790003382e-05	5.055951763890210448e-06	4.548821794472589046e-03	3.020827289504594617e-06	4.847604995450010765e-03	1.357997947920338566e-01	1.904028964286236247e-02	1.128866868226841404e-03	6.083130559857163194e-03	2.176271687556978387e-03	2.772229511908622015e-03	6.422859490083869985e-06	2.447750532701770121e-03	1.358097903394114294e-04	2.215753545621583237e-06
