arity	elapsed_sec	cutoff_stat	fg_enrichment_factor	mode	dSC_calibration	num_all	num_fg	num_mf	num_mg	num_qualified_all	num_qualified_fg	num_qualified_mf	num_qualified_mg	fg_enrichment_factor	median_dist_bl_all	median_dist_bl_fg	median_dist_bl_mf	median_dist_bl_mg	median_dist_node_num_all	median_dist_node_num_fg	median_dist_node_num_mf	median_dist_node_num_mg	median_omegaCany2any_all	median_omegaCany2any_fg	median_omegaCany2any_mf	median_omegaCany2any_mg	median_omegaCany2any_nocalib_all	median_omegaCany2any_nocalib_fg	median_omegaCany2any_nocalib_mf	median_omegaCany2any_nocalib_mg	median_omegaCany2dif_all	median_omegaCany2dif_fg	median_omegaCany2dif_mf	median_omegaCany2dif_mg	median_omegaCany2dif_nocalib_all	median_omegaCany2dif_nocalib_fg	median_omegaCany2dif_nocalib_mf	median_omegaCany2dif_nocalib_mg	median_omegaCany2spe_all	median_omegaCany2spe_fg	median_omegaCany2spe_mf	median_omegaCany2spe_mg	median_omegaCany2spe_nocalib_all	median_omegaCany2spe_nocalib_fg	median_omegaCany2spe_nocalib_mf	median_omegaCany2spe_nocalib_mg	median_omegaCdif2any_all	median_omegaCdif2any_fg	median_omegaCdif2any_mf	median_omegaCdif2any_mg	median_omegaCdif2any_nocalib_all	median_omegaCdif2any_nocalib_fg	median_omegaCdif2any_nocalib_mf	median_omegaCdif2any_nocalib_mg	median_omegaCdif2dif_all	median_omegaCdif2dif_fg	median_omegaCdif2dif_mf	median_omegaCdif2dif_mg	median_omegaCdif2dif_nocalib_all	median_omegaCdif2dif_nocalib_fg	median_omegaCdif2dif_nocalib_mf	median_omegaCdif2dif_nocalib_mg	median_omegaCdif2spe_all	median_omegaCdif2spe_fg	median_omegaCdif2spe_mf	median_omegaCdif2spe_mg	median_omegaCdif2spe_nocalib_all	median_omegaCdif2spe_nocalib_fg	median_omegaCdif2spe_nocalib_mf	median_omegaCdif2spe_nocalib_mg	median_omegaCspe2any_all	median_omegaCspe2any_fg	median_omegaCspe2any_mf	median_omegaCspe2any_mg	median_omegaCspe2any_nocalib_all	median_omegaCspe2any_nocalib_fg	median_omegaCspe2any_nocalib_mf	median_omegaCspe2any_nocalib_mg	median_omegaCspe2dif_all	median_omegaCspe2dif_fg	median_omegaCspe2dif_mf	median_omegaCspe2dif_mg	median_omegaCspe2dif_nocalib_all	median_omegaCspe2dif_nocalib_fg	median_omegaCspe2dif_nocalib_mf	median_omegaCspe2dif_nocalib_mg	median_omegaCspe2spe_all	median_omegaCspe2spe_fg	median_omegaCspe2spe_mf	median_omegaCspe2spe_mg	median_omegaCspe2spe_nocalib_all	median_omegaCspe2spe_nocalib_fg	median_omegaCspe2spe_nocalib_mf	median_omegaCspe2spe_nocalib_mg	total_ECNany2any_all	total_ECNany2any_fg	total_ECNany2any_mf	total_ECNany2any_mg	total_ECNany2dif_all	total_ECNany2dif_fg	total_ECNany2dif_mf	total_ECNany2dif_mg	total_ECNany2spe_all	total_ECNany2spe_fg	total_ECNany2spe_mf	total_ECNany2spe_mg	total_ECNdif2any_all	total_ECNdif2any_fg	total_ECNdif2any_mf	total_ECNdif2any_mg	total_ECNdif2dif_all	total_ECNdif2dif_fg	total_ECNdif2dif_mf	total_ECNdif2dif_mg	total_ECNdif2spe_all	total_ECNdif2spe_fg	total_ECNdif2spe_mf	total_ECNdif2spe_mg	total_ECNspe2any_all	total_ECNspe2any_fg	total_ECNspe2any_mf	total_ECNspe2any_mg	total_ECNspe2dif_all	total_ECNspe2dif_fg	total_ECNspe2dif_mf	total_ECNspe2dif_mg	total_ECNspe2spe_all	total_ECNspe2spe_fg	total_ECNspe2spe_mf	total_ECNspe2spe_mg	total_ECSany2any_all	total_ECSany2any_fg	total_ECSany2any_mf	total_ECSany2any_mg	total_ECSany2dif_all	total_ECSany2dif_fg	total_ECSany2dif_mf	total_ECSany2dif_mg	total_ECSany2spe_all	total_ECSany2spe_fg	total_ECSany2spe_mf	total_ECSany2spe_mg	total_ECSdif2any_all	total_ECSdif2any_fg	total_ECSdif2any_mf	total_ECSdif2any_mg	total_ECSdif2dif_all	total_ECSdif2dif_fg	total_ECSdif2dif_mf	total_ECSdif2dif_mg	total_ECSdif2spe_all	total_ECSdif2spe_fg	total_ECSdif2spe_mf	total_ECSdif2spe_mg	total_ECSspe2any_all	total_ECSspe2any_fg	total_ECSspe2any_mf	total_ECSspe2any_mg	total_ECSspe2dif_all	total_ECSspe2dif_fg	total_ECSspe2dif_mf	total_ECSspe2dif_mg	total_ECSspe2spe_all	total_ECSspe2spe_fg	total_ECSspe2spe_mf	total_ECSspe2spe_mg	total_OCNany2any_all	total_OCNany2any_fg	total_OCNany2any_mf	total_OCNany2any_mg	total_OCNany2dif_all	total_OCNany2dif_fg	total_OCNany2dif_mf	total_OCNany2dif_mg	total_OCNany2spe_all	total_OCNany2spe_fg	total_OCNany2spe_mf	total_OCNany2spe_mg	total_OCNdif2any_all	total_OCNdif2any_fg	total_OCNdif2any_mf	total_OCNdif2any_mg	total_OCNdif2dif_all	total_OCNdif2dif_fg	total_OCNdif2dif_mf	total_OCNdif2dif_mg	total_OCNdif2spe_all	total_OCNdif2spe_fg	total_OCNdif2spe_mf	total_OCNdif2spe_mg	total_OCNspe2any_all	total_OCNspe2any_fg	total_OCNspe2any_mf	total_OCNspe2any_mg	total_OCNspe2dif_all	total_OCNspe2dif_fg	total_OCNspe2dif_mf	total_OCNspe2dif_mg	total_OCNspe2spe_all	total_OCNspe2spe_fg	total_OCNspe2spe_mf	total_OCNspe2spe_mg	total_OCSany2any_all	total_OCSany2any_fg	total_OCSany2any_mf	total_OCSany2any_mg	total_OCSany2dif_all	total_OCSany2dif_fg	total_OCSany2dif_mf	total_OCSany2dif_mg	total_OCSany2spe_all	total_OCSany2spe_fg	total_OCSany2spe_mf	total_OCSany2spe_mg	total_OCSdif2any_all	total_OCSdif2any_fg	total_OCSdif2any_mf	total_OCSdif2any_mg	total_OCSdif2dif_all	total_OCSdif2dif_fg	total_OCSdif2dif_mf	total_OCSdif2dif_mg	total_OCSdif2spe_all	total_OCSdif2spe_fg	total_OCSdif2spe_mf	total_OCSdif2spe_mg	total_OCSspe2any_all	total_OCSspe2any_fg	total_OCSspe2any_mf	total_OCSspe2any_mg	total_OCSspe2dif_all	total_OCSspe2dif_fg	total_OCSspe2dif_mf	total_OCSspe2dif_mg	total_OCSspe2spe_all	total_OCSspe2spe_fg	total_OCSspe2spe_mf	total_OCSspe2spe_mg
2	419	OCNany2spe,2.0|omegaCany2spe,5.0		exhaustive	Y	62536.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0244				15.0000				inf				0.0000				inf				0.0000				inf				0.0000				inf				0.0000				inf				0.0000				0.0000				0.0000				inf				0.0000				0.0000				0.0000				inf				0.0000				79.6022	0.0000	0.0000	0.0000	71.0421	0.0000	0.0000	0.0000	8.5601	0.0000	0.0000	0.0000	18.7940	0.0000	0.0000	0.0000	18.0474	0.0000	0.0000	0.0000	0.7466	0.0000	0.0000	0.0000	60.8082	0.0000	0.0000	0.0000	52.9947	0.0000	0.0000	0.0000	7.8135	0.0000	0.0000	0.0000	112.8102	0.0000	0.0000	0.0000	58.6335	0.0000	0.0000	0.0000	54.1767	0.0000	0.0000	0.0000	22.5971	0.0000	0.0000	0.0000	18.2434	0.0000	0.0000	0.0000	4.3537	0.0000	0.0000	0.0000	90.2130	0.0000	0.0000	0.0000	40.3900	0.0000	0.0000	0.0000	49.8230	0.0000	0.0000	0.0000	265.8640	0.0000	0.0000	0.0000	113.9550	0.0000	0.0000	0.0000	151.9090	0.0000	0.0000	0.0000	113.8877	0.0000	0.0000	0.0000	113.8874	0.0000	0.0000	0.0000	0.0004	0.0000	0.0000	0.0000	151.9762	0.0000	0.0000	0.0000	0.0676	0.0000	0.0000	0.0000	151.9086	0.0000	0.0000	0.0000	333.8867	0.0000	0.0000	0.0000	133.9894	0.0000	0.0000	0.0000	199.8973	0.0000	0.0000	0.0000	128.8223	0.0000	0.0000	0.0000	126.7835	0.0000	0.0000	0.0000	2.0388	0.0000	0.0000	0.0000	205.0644	0.0000	0.0000	0.0000	7.2059	0.0000	0.0000	0.0000	197.8585	0.0000	0.0000	0.0000
